CO_TAZID,SUBAREAID,CO_FIPS,CO_NAME,MedInc
490590.0,1.0,49.0,UTAH,59583.0
490591.0,1.0,49.0,UTAH,96877.0
490592.0,1.0,49.0,UTAH,140969.0
490593.0,1.0,49.0,UTAH,140969.0
490594.0,1.0,49.0,UTAH,59583.0
490595.0,1.0,49.0,UTAH,59583.0
490596.0,1.0,49.0,UTAH,96877.0
490597.0,1.0,49.0,UTAH,188377.0
490599.0,1.0,49.0,UTAH,188377.0
490600.0,1.0,49.0,UTAH,59583.0
490601.0,1.0,49.0,UTAH,96877.0
490602.0,1.0,49.0,UTAH,133054.0
490603.0,1.0,49.0,UTAH,141751.0
490604.0,1.0,49.0,UTAH,88500.0
490605.0,1.0,49.0,UTAH,118438.0
490606.0,1.0,49.0,UTAH,81641.0
490607.0,1.0,49.0,UTAH,81641.0
490608.0,1.0,49.0,UTAH,75583.0
490609.0,1.0,49.0,UTAH,102629.0
490610.0,1.0,49.0,UTAH,91389.0
490611.0,1.0,49.0,UTAH,118594.0
490612.0,1.0,49.0,UTAH,124662.0
490613.0,1.0,49.0,UTAH,141990.0
490614.0,1.0,49.0,UTAH,154048.0
490615.0,1.0,49.0,UTAH,40208.0
490616.0,1.0,49.0,UTAH,88978.0
490617.0,1.0,49.0,UTAH,107645.0
490618.0,1.0,49.0,UTAH,100357.0
490619.0,1.0,49.0,UTAH,124063.0
490620.0,1.0,49.0,UTAH,83717.0
490621.0,1.0,49.0,UTAH,80170.0
490622.0,1.0,49.0,UTAH,94152.0
490623.0,1.0,49.0,UTAH,63435.0
490624.0,1.0,49.0,UTAH,98065.0
490625.0,1.0,49.0,UTAH,71266.0
490626.0,1.0,49.0,UTAH,137896.0
490627.0,1.0,49.0,UTAH,70818.0
490628.0,1.0,49.0,UTAH,78454.0
490629.0,1.0,49.0,UTAH,60725.0
490630.0,1.0,49.0,UTAH,72955.0
490631.0,1.0,49.0,UTAH,66020.0
490632.0,1.0,49.0,UTAH,111532.0
490633.0,1.0,49.0,UTAH,114165.0
490634.0,1.0,49.0,UTAH,116250.0
490635.0,1.0,49.0,UTAH,101250.0
490636.0,1.0,49.0,UTAH,101250.0
490637.0,1.0,49.0,UTAH,82875.0
490638.0,1.0,49.0,UTAH,75750.0
490639.0,1.0,49.0,UTAH,59018.0
490640.0,1.0,49.0,UTAH,65357.0
490641.0,1.0,49.0,UTAH,65357.0
490642.0,1.0,49.0,UTAH,96667.0
490643.0,1.0,49.0,UTAH,130820.0
490644.0,1.0,49.0,UTAH,101250.0
490645.0,1.0,49.0,UTAH,101250.0
490646.0,1.0,49.0,UTAH,111563.0
490647.0,1.0,49.0,UTAH,75365.0
490648.0,1.0,49.0,UTAH,98065.0
490649.0,1.0,49.0,UTAH,79773.0
490650.0,1.0,49.0,UTAH,79773.0
490651.0,1.0,49.0,UTAH,97839.0
490652.0,1.0,49.0,UTAH,72188.0
490653.0,1.0,49.0,UTAH,110156.0
490654.0,1.0,49.0,UTAH,160417.0
490655.0,1.0,49.0,UTAH,85000.0
490656.0,1.0,49.0,UTAH,127788.0
490657.0,1.0,49.0,UTAH,120139.0
490658.0,1.0,49.0,UTAH,78050.0
490659.0,1.0,49.0,UTAH,28890.0
490660.0,1.0,49.0,UTAH,134688.0
490661.0,1.0,49.0,UTAH,117350.0
490662.0,1.0,49.0,UTAH,160417.0
490663.0,1.0,49.0,UTAH,102212.0
490664.0,1.0,49.0,UTAH,102212.0
490665.0,1.0,49.0,UTAH,121625.0
490666.0,1.0,49.0,UTAH,111563.0
490667.0,1.0,49.0,UTAH,93182.0
490668.0,1.0,49.0,UTAH,32214.0
490669.0,1.0,49.0,UTAH,32214.0
490670.0,1.0,49.0,UTAH,78006.0
490671.0,1.0,49.0,UTAH,88482.0
490672.0,1.0,49.0,UTAH,95230.0
490673.0,1.0,49.0,UTAH,79000.0
490674.0,1.0,49.0,UTAH,118929.0
490675.0,1.0,49.0,UTAH,118929.0
490676.0,1.0,49.0,UTAH,108194.0
490677.0,1.0,49.0,UTAH,135464.0
490678.0,1.0,49.0,UTAH,141307.0
490679.0,1.0,49.0,UTAH,95637.0
490680.0,1.0,49.0,UTAH,93182.0
490681.0,1.0,49.0,UTAH,32214.0
490682.0,1.0,49.0,UTAH,96877.0
490683.0,1.0,49.0,UTAH,80020.0
490684.0,1.0,49.0,UTAH,79005.0
490686.0,1.0,49.0,UTAH,58313.0
490687.0,1.0,49.0,UTAH,57813.0
490688.0,1.0,49.0,UTAH,80020.0
490689.0,1.0,49.0,UTAH,79005.0
490690.0,1.0,49.0,UTAH,58313.0
490691.0,1.0,49.0,UTAH,105569.0
490692.0,1.0,49.0,UTAH,56444.0
490693.0,1.0,49.0,UTAH,57813.0
490694.0,1.0,49.0,UTAH,89375.0
490695.0,1.0,49.0,UTAH,95833.0
490696.0,1.0,49.0,UTAH,82290.0
490697.0,1.0,49.0,UTAH,102250.0
490698.0,1.0,49.0,UTAH,98542.0
490699.0,1.0,49.0,UTAH,49529.0
490700.0,1.0,49.0,UTAH,56500.0
490701.0,1.0,49.0,UTAH,40625.0
490702.0,1.0,49.0,UTAH,30196.0
490703.0,1.0,49.0,UTAH,86389.0
490704.0,1.0,49.0,UTAH,145313.0
490705.0,1.0,49.0,UTAH,80387.0
490706.0,1.0,49.0,UTAH,86389.0
490707.0,1.0,49.0,UTAH,80962.0
490708.0,1.0,49.0,UTAH,80962.0
490709.0,1.0,49.0,UTAH,56899.0
490710.0,1.0,49.0,UTAH,76111.0
490711.0,1.0,49.0,UTAH,76111.0
490712.0,1.0,49.0,UTAH,75995.0
490713.0,1.0,49.0,UTAH,67905.0
490714.0,1.0,49.0,UTAH,45897.0
490715.0,1.0,49.0,UTAH,70109.0
490716.0,1.0,49.0,UTAH,66154.0
490718.0,1.0,49.0,UTAH,63336.0
490719.0,1.0,49.0,UTAH,81641.0
490720.0,1.0,49.0,UTAH,112500.0
490721.0,1.0,49.0,UTAH,99896.0
490722.0,1.0,49.0,UTAH,100833.0
490723.0,1.0,49.0,UTAH,99896.0
490724.0,1.0,49.0,UTAH,99896.0
490725.0,1.0,49.0,UTAH,110417.0
490726.0,1.0,49.0,UTAH,73188.0
490727.0,1.0,49.0,UTAH,90587.0
490728.0,1.0,49.0,UTAH,90542.0
490729.0,1.0,49.0,UTAH,73188.0
490730.0,1.0,49.0,UTAH,73188.0
490731.0,1.0,49.0,UTAH,73188.0
490732.0,1.0,49.0,UTAH,73188.0
490733.0,1.0,49.0,UTAH,42500.0
490734.0,1.0,49.0,UTAH,42500.0
490735.0,1.0,49.0,UTAH,93500.0
490736.0,1.0,49.0,UTAH,75547.0
490737.0,1.0,49.0,UTAH,110000.0
490738.0,1.0,49.0,UTAH,42500.0
490739.0,1.0,49.0,UTAH,96877.0
490740.0,1.0,49.0,UTAH,108516.0
490741.0,1.0,49.0,UTAH,108516.0
490742.0,1.0,49.0,UTAH,108516.0
490743.0,1.0,49.0,UTAH,108516.0
490744.0,1.0,49.0,UTAH,48103.0
490745.0,1.0,49.0,UTAH,85469.0
490746.0,1.0,49.0,UTAH,85469.0
490747.0,1.0,49.0,UTAH,31786.0
490748.0,1.0,49.0,UTAH,32596.0
490749.0,1.0,49.0,UTAH,33534.0
490750.0,1.0,49.0,UTAH,36607.0
490751.0,1.0,49.0,UTAH,36488.0
490752.0,1.0,49.0,UTAH,39808.0
490753.0,1.0,49.0,UTAH,39479.0
490754.0,1.0,49.0,UTAH,43398.0
490755.0,1.0,49.0,UTAH,38814.0
490756.0,1.0,49.0,UTAH,41833.0
490757.0,1.0,49.0,UTAH,35112.0
490758.0,1.0,49.0,UTAH,60188.0
490759.0,1.0,49.0,UTAH,45375.0
490760.0,1.0,49.0,UTAH,51975.0
490761.0,1.0,49.0,UTAH,54198.0
490762.0,1.0,49.0,UTAH,60972.0
490763.0,1.0,49.0,UTAH,35733.0
490764.0,1.0,49.0,UTAH,47617.0
490765.0,1.0,49.0,UTAH,64048.0
490766.0,1.0,49.0,UTAH,41321.0
490767.0,1.0,49.0,UTAH,36488.0
490768.0,1.0,49.0,UTAH,56007.0
490769.0,1.0,49.0,UTAH,39479.0
490770.0,1.0,49.0,UTAH,42308.0
490771.0,1.0,49.0,UTAH,39861.0
490772.0,1.0,49.0,UTAH,42308.0
490773.0,1.0,49.0,UTAH,44761.0
490774.0,1.0,49.0,UTAH,45375.0
490775.0,1.0,49.0,UTAH,42509.0
490776.0,1.0,49.0,UTAH,37169.0
490777.0,1.0,49.0,UTAH,44375.0
490778.0,1.0,49.0,UTAH,44375.0
490779.0,1.0,49.0,UTAH,68750.0
490780.0,1.0,49.0,UTAH,54814.0
490781.0,1.0,49.0,UTAH,42941.0
490782.0,1.0,49.0,UTAH,50803.0
490783.0,1.0,49.0,UTAH,80091.0
490784.0,1.0,49.0,UTAH,51341.0
490785.0,1.0,49.0,UTAH,41524.0
490786.0,1.0,49.0,UTAH,73333.0
490787.0,1.0,49.0,UTAH,48833.0
490788.0,1.0,49.0,UTAH,89369.0
490789.0,1.0,49.0,UTAH,95817.0
490790.0,1.0,49.0,UTAH,68750.0
490791.0,1.0,49.0,UTAH,55000.0
490792.0,1.0,49.0,UTAH,42941.0
490793.0,1.0,49.0,UTAH,44648.0
490794.0,1.0,49.0,UTAH,46071.0
490795.0,1.0,49.0,UTAH,54108.0
490796.0,1.0,49.0,UTAH,60017.0
490797.0,1.0,49.0,UTAH,73333.0
490798.0,1.0,49.0,UTAH,84688.0
490799.0,1.0,49.0,UTAH,108516.0
490800.0,1.0,49.0,UTAH,31691.0
490801.0,1.0,49.0,UTAH,62014.0
490802.0,1.0,49.0,UTAH,62014.0
490803.0,1.0,49.0,UTAH,62014.0
490804.0,1.0,49.0,UTAH,57831.0
490805.0,1.0,49.0,UTAH,108516.0
490806.0,1.0,49.0,UTAH,108516.0
490807.0,1.0,49.0,UTAH,62014.0
490808.0,1.0,49.0,UTAH,62014.0
490809.0,1.0,49.0,UTAH,62014.0
490810.0,1.0,49.0,UTAH,62014.0
490811.0,1.0,49.0,UTAH,62014.0
490812.0,1.0,49.0,UTAH,62014.0
490813.0,1.0,49.0,UTAH,84771.0
490814.0,1.0,49.0,UTAH,96722.0
490815.0,1.0,49.0,UTAH,81708.0
490816.0,1.0,49.0,UTAH,88102.0
490817.0,1.0,49.0,UTAH,62014.0
490818.0,1.0,49.0,UTAH,57831.0
490819.0,1.0,49.0,UTAH,57831.0
490820.0,1.0,49.0,UTAH,62014.0
490821.0,1.0,49.0,UTAH,57831.0
490822.0,1.0,49.0,UTAH,57831.0
490823.0,1.0,49.0,UTAH,57831.0
490824.0,1.0,49.0,UTAH,57831.0
490825.0,1.0,49.0,UTAH,57831.0
490826.0,1.0,49.0,UTAH,100069.0
490827.0,1.0,49.0,UTAH,91472.0
490828.0,1.0,49.0,UTAH,96382.0
490829.0,1.0,49.0,UTAH,96382.0
490830.0,1.0,49.0,UTAH,97500.0
490831.0,1.0,49.0,UTAH,100069.0
490832.0,1.0,49.0,UTAH,96382.0
490833.0,1.0,49.0,UTAH,96382.0
490834.0,1.0,49.0,UTAH,96382.0
490835.0,1.0,49.0,UTAH,97500.0
490836.0,1.0,49.0,UTAH,100069.0
490837.0,1.0,49.0,UTAH,125184.0
490838.0,1.0,49.0,UTAH,96382.0
490839.0,1.0,49.0,UTAH,96382.0
490840.0,1.0,49.0,UTAH,96382.0
490841.0,1.0,49.0,UTAH,34688.0
490842.0,1.0,49.0,UTAH,46622.0
490843.0,1.0,49.0,UTAH,81111.0
490844.0,1.0,49.0,UTAH,95938.0
490845.0,1.0,49.0,UTAH,48750.0
490846.0,1.0,49.0,UTAH,81125.0
490847.0,1.0,49.0,UTAH,81125.0
490848.0,1.0,49.0,UTAH,49229.0
490849.0,1.0,49.0,UTAH,41111.0
490850.0,1.0,49.0,UTAH,52656.0
490851.0,1.0,49.0,UTAH,104167.0
490852.0,1.0,49.0,UTAH,132937.0
490853.0,1.0,49.0,UTAH,48750.0
490854.0,1.0,49.0,UTAH,105395.0
490855.0,1.0,49.0,UTAH,105395.0
490856.0,1.0,49.0,UTAH,120953.0
490857.0,1.0,49.0,UTAH,50635.0
490858.0,1.0,49.0,UTAH,61378.0
490859.0,1.0,49.0,UTAH,62312.0
490860.0,1.0,49.0,UTAH,157993.0
490861.0,1.0,49.0,UTAH,133893.0
490862.0,1.0,49.0,UTAH,136069.0
490863.0,1.0,49.0,UTAH,48750.0
490864.0,1.0,49.0,UTAH,105395.0
490865.0,1.0,49.0,UTAH,112724.0
490866.0,1.0,49.0,UTAH,120953.0
490867.0,1.0,49.0,UTAH,104361.0
490868.0,1.0,49.0,UTAH,77102.0
490869.0,1.0,49.0,UTAH,75682.0
490870.0,1.0,49.0,UTAH,66667.0
490871.0,1.0,49.0,UTAH,157993.0
490872.0,1.0,49.0,UTAH,108750.0
490873.0,1.0,49.0,UTAH,83120.0
490874.0,1.0,49.0,UTAH,123393.0
490875.0,1.0,49.0,UTAH,125771.0
490876.0,1.0,49.0,UTAH,144286.0
490877.0,1.0,49.0,UTAH,84091.0
490878.0,1.0,49.0,UTAH,84091.0
490880.0,1.0,49.0,UTAH,84091.0
490882.0,1.0,49.0,UTAH,82926.0
490883.0,1.0,49.0,UTAH,80855.0
490884.0,1.0,49.0,UTAH,118860.0
490885.0,1.0,49.0,UTAH,120879.0
490886.0,1.0,49.0,UTAH,144286.0
490887.0,1.0,49.0,UTAH,84091.0
490888.0,1.0,49.0,UTAH,84091.0
490889.0,1.0,49.0,UTAH,84091.0
490890.0,1.0,49.0,UTAH,84091.0
490891.0,1.0,49.0,UTAH,136083.0
490892.0,1.0,49.0,UTAH,119135.0
490893.0,1.0,49.0,UTAH,119135.0
490894.0,1.0,49.0,UTAH,119135.0
490895.0,1.0,49.0,UTAH,107417.0
490896.0,1.0,49.0,UTAH,107417.0
490897.0,1.0,49.0,UTAH,136305.0
490898.0,1.0,49.0,UTAH,139256.0
490899.0,1.0,49.0,UTAH,91393.0
490900.0,1.0,49.0,UTAH,128523.0
490901.0,1.0,49.0,UTAH,128523.0
490902.0,1.0,49.0,UTAH,127039.0
490903.0,1.0,49.0,UTAH,91393.0
490904.0,1.0,49.0,UTAH,128523.0
490905.0,1.0,49.0,UTAH,128523.0
490906.0,1.0,49.0,UTAH,142636.0
490907.0,1.0,49.0,UTAH,128523.0
490908.0,1.0,49.0,UTAH,128523.0
490909.0,1.0,49.0,UTAH,127039.0
490910.0,1.0,49.0,UTAH,128523.0
490911.0,1.0,49.0,UTAH,128523.0
490912.0,1.0,49.0,UTAH,128523.0
490913.0,1.0,49.0,UTAH,127039.0
490914.0,1.0,49.0,UTAH,85527.0
490919.0,1.0,49.0,UTAH,73953.0
490921.0,1.0,49.0,UTAH,102696.0
490923.0,1.0,49.0,UTAH,73953.0
490925.0,1.0,49.0,UTAH,73953.0
490926.0,1.0,49.0,UTAH,73953.0
490927.0,1.0,49.0,UTAH,73953.0
490929.0,1.0,49.0,UTAH,73953.0
490930.0,1.0,49.0,UTAH,73953.0
490931.0,1.0,49.0,UTAH,73953.0
490932.0,1.0,49.0,UTAH,73953.0
490933.0,1.0,49.0,UTAH,73953.0
490934.0,1.0,49.0,UTAH,73953.0
490935.0,1.0,49.0,UTAH,73953.0
490936.0,1.0,49.0,UTAH,73953.0
490937.0,1.0,49.0,UTAH,73953.0
490938.0,1.0,49.0,UTAH,73953.0
490939.0,1.0,49.0,UTAH,73953.0
490940.0,1.0,49.0,UTAH,73953.0
490941.0,1.0,49.0,UTAH,73953.0
490942.0,1.0,49.0,UTAH,73953.0
490943.0,1.0,49.0,UTAH,73953.0
490944.0,1.0,49.0,UTAH,73953.0
490945.0,1.0,49.0,UTAH,73953.0
490946.0,1.0,49.0,UTAH,73953.0
490947.0,1.0,49.0,UTAH,73953.0
490948.0,1.0,49.0,UTAH,73953.0
490949.0,1.0,49.0,UTAH,73953.0
490950.0,1.0,49.0,UTAH,73953.0
490951.0,1.0,49.0,UTAH,73953.0
490952.0,1.0,49.0,UTAH,73953.0
490953.0,1.0,49.0,UTAH,73953.0
490954.0,1.0,49.0,UTAH,73953.0
490955.0,1.0,49.0,UTAH,73953.0
490956.0,1.0,49.0,UTAH,73953.0
490958.0,1.0,49.0,UTAH,73953.0
490959.0,1.0,49.0,UTAH,74732.0
490961.0,1.0,49.0,UTAH,74732.0
490963.0,1.0,49.0,UTAH,84091.0
490964.0,1.0,49.0,UTAH,74732.0
490965.0,1.0,49.0,UTAH,74732.0
490966.0,1.0,49.0,UTAH,89576.0
490967.0,1.0,49.0,UTAH,89576.0
490968.0,1.0,49.0,UTAH,74732.0
490969.0,1.0,49.0,UTAH,72857.0
490970.0,1.0,49.0,UTAH,72857.0
490971.0,1.0,49.0,UTAH,85000.0
490972.0,1.0,49.0,UTAH,136083.0
490973.0,1.0,49.0,UTAH,136083.0
490974.0,1.0,49.0,UTAH,136083.0
490975.0,1.0,49.0,UTAH,71900.0
490976.0,1.0,49.0,UTAH,71900.0
490977.0,1.0,49.0,UTAH,71900.0
490978.0,1.0,49.0,UTAH,76518.0
490979.0,1.0,49.0,UTAH,76518.0
490980.0,1.0,49.0,UTAH,86477.0
490981.0,1.0,49.0,UTAH,108910.0
490982.0,1.0,49.0,UTAH,142636.0
490983.0,1.0,49.0,UTAH,142636.0
490984.0,1.0,49.0,UTAH,142636.0
490985.0,1.0,49.0,UTAH,122222.0
490986.0,1.0,49.0,UTAH,128523.0
490987.0,1.0,49.0,UTAH,122222.0
490988.0,1.0,49.0,UTAH,61378.0
490989.0,1.0,49.0,UTAH,61177.0
490990.0,1.0,49.0,UTAH,65875.0
490991.0,1.0,49.0,UTAH,77904.0
490992.0,1.0,49.0,UTAH,65875.0
490993.0,1.0,49.0,UTAH,90266.0
490994.0,1.0,49.0,UTAH,86477.0
490995.0,1.0,49.0,UTAH,124445.0
490996.0,1.0,49.0,UTAH,123531.0
490997.0,1.0,49.0,UTAH,142636.0
490998.0,1.0,49.0,UTAH,59544.0
490999.0,1.0,49.0,UTAH,87500.0
491000.0,1.0,49.0,UTAH,87500.0
491001.0,1.0,49.0,UTAH,128611.0
491002.0,1.0,49.0,UTAH,138553.0
491003.0,1.0,49.0,UTAH,111351.0
491004.0,1.0,49.0,UTAH,89625.0
491005.0,1.0,49.0,UTAH,84001.0
491006.0,1.0,49.0,UTAH,100514.0
491007.0,1.0,49.0,UTAH,132865.0
491008.0,1.0,49.0,UTAH,143420.0
491009.0,1.0,49.0,UTAH,143608.0
491010.0,1.0,49.0,UTAH,105660.0
491011.0,1.0,49.0,UTAH,122212.0
491013.0,1.0,49.0,UTAH,113529.0
491014.0,1.0,49.0,UTAH,85473.0
491015.0,1.0,49.0,UTAH,147029.0
491016.0,1.0,49.0,UTAH,132353.0
491017.0,1.0,49.0,UTAH,112500.0
491018.0,1.0,49.0,UTAH,112500.0
491019.0,1.0,49.0,UTAH,112500.0
491020.0,1.0,49.0,UTAH,112500.0
491021.0,1.0,49.0,UTAH,112500.0
491022.0,1.0,49.0,UTAH,112500.0
491023.0,1.0,49.0,UTAH,112500.0
491024.0,1.0,49.0,UTAH,112500.0
491025.0,1.0,49.0,UTAH,112500.0
491026.0,1.0,49.0,UTAH,113529.0
491027.0,1.0,49.0,UTAH,112500.0
491028.0,1.0,49.0,UTAH,112500.0
491029.0,1.0,49.0,UTAH,112500.0
491030.0,1.0,49.0,UTAH,112500.0
491032.0,1.0,49.0,UTAH,112500.0
491033.0,1.0,49.0,UTAH,112500.0
491034.0,1.0,49.0,UTAH,113529.0
491035.0,1.0,49.0,UTAH,113529.0
491036.0,1.0,49.0,UTAH,113529.0
491038.0,1.0,49.0,UTAH,113529.0
491039.0,1.0,49.0,UTAH,112500.0
491040.0,1.0,49.0,UTAH,112500.0
491042.0,1.0,49.0,UTAH,112500.0
491045.0,1.0,49.0,UTAH,112500.0
491046.0,1.0,49.0,UTAH,113529.0
491047.0,1.0,49.0,UTAH,113529.0
491048.0,1.0,49.0,UTAH,113529.0
491049.0,1.0,49.0,UTAH,113529.0
491050.0,1.0,49.0,UTAH,113529.0
491051.0,1.0,49.0,UTAH,113529.0
491053.0,1.0,49.0,UTAH,113529.0
491054.0,1.0,49.0,UTAH,105218.0
491055.0,1.0,49.0,UTAH,105218.0
491056.0,1.0,49.0,UTAH,105218.0
491057.0,1.0,49.0,UTAH,105218.0
491058.0,1.0,49.0,UTAH,105218.0
491059.0,1.0,49.0,UTAH,112500.0
491060.0,1.0,49.0,UTAH,105218.0
491061.0,1.0,49.0,UTAH,97386.0
491062.0,1.0,49.0,UTAH,114936.0
491063.0,1.0,49.0,UTAH,114936.0
491064.0,1.0,49.0,UTAH,106250.0
491065.0,1.0,49.0,UTAH,113529.0
491066.0,1.0,49.0,UTAH,77353.0
491067.0,1.0,49.0,UTAH,105218.0
491068.0,1.0,49.0,UTAH,105218.0
491070.0,1.0,49.0,UTAH,67593.0
491071.0,1.0,49.0,UTAH,67593.0
491073.0,1.0,49.0,UTAH,105218.0
491074.0,1.0,49.0,UTAH,102720.0
491075.0,1.0,49.0,UTAH,97386.0
491076.0,1.0,49.0,UTAH,69889.0
491077.0,1.0,49.0,UTAH,101971.0
491078.0,1.0,49.0,UTAH,101971.0
491079.0,1.0,49.0,UTAH,101971.0
491080.0,1.0,49.0,UTAH,97386.0
491081.0,1.0,49.0,UTAH,114936.0
491082.0,1.0,49.0,UTAH,106250.0
491083.0,1.0,49.0,UTAH,106250.0
491084.0,1.0,49.0,UTAH,170000.0
491085.0,1.0,49.0,UTAH,107036.0
491086.0,1.0,49.0,UTAH,101971.0
491087.0,1.0,49.0,UTAH,56125.0
491088.0,1.0,49.0,UTAH,56125.0
491089.0,1.0,49.0,UTAH,101971.0
491090.0,1.0,49.0,UTAH,101971.0
491091.0,1.0,49.0,UTAH,114375.0
491092.0,1.0,49.0,UTAH,114375.0
491094.0,1.0,49.0,UTAH,124643.0
491095.0,1.0,49.0,UTAH,126932.0
491096.0,1.0,49.0,UTAH,126053.0
491097.0,1.0,49.0,UTAH,170000.0
491098.0,1.0,49.0,UTAH,165678.0
491099.0,1.0,49.0,UTAH,170000.0
491100.0,1.0,49.0,UTAH,114917.0
491101.0,1.0,49.0,UTAH,126932.0
491102.0,1.0,49.0,UTAH,161335.0
491103.0,1.0,49.0,UTAH,170000.0
491104.0,1.0,49.0,UTAH,114917.0
491106.0,1.0,49.0,UTAH,73953.0
491108.0,1.0,49.0,UTAH,95943.0
491109.0,1.0,49.0,UTAH,73953.0
491110.0,1.0,49.0,UTAH,73953.0
491111.0,1.0,49.0,UTAH,95943.0
491112.0,1.0,49.0,UTAH,95943.0
491114.0,1.0,49.0,UTAH,95943.0
491115.0,1.0,49.0,UTAH,73953.0
491116.0,1.0,49.0,UTAH,73953.0
491117.0,1.0,49.0,UTAH,138710.0
491118.0,1.0,49.0,UTAH,95943.0
491119.0,1.0,49.0,UTAH,95943.0
491120.0,1.0,49.0,UTAH,95943.0
491121.0,1.0,49.0,UTAH,95943.0
491122.0,1.0,49.0,UTAH,95943.0
491123.0,1.0,49.0,UTAH,73953.0
491124.0,1.0,49.0,UTAH,73953.0
491125.0,1.0,49.0,UTAH,95943.0
491126.0,1.0,49.0,UTAH,95943.0
491127.0,1.0,49.0,UTAH,95943.0
491128.0,1.0,49.0,UTAH,95943.0
491129.0,1.0,49.0,UTAH,73953.0
491130.0,1.0,49.0,UTAH,73953.0
491131.0,1.0,49.0,UTAH,73953.0
491132.0,1.0,49.0,UTAH,95943.0
491134.0,1.0,49.0,UTAH,95943.0
491135.0,1.0,49.0,UTAH,95943.0
491136.0,1.0,49.0,UTAH,95943.0
491137.0,1.0,49.0,UTAH,73953.0
491138.0,1.0,49.0,UTAH,73953.0
491139.0,1.0,49.0,UTAH,73953.0
491140.0,1.0,49.0,UTAH,95943.0
491141.0,1.0,49.0,UTAH,95943.0
491142.0,1.0,49.0,UTAH,95943.0
491143.0,1.0,49.0,UTAH,95943.0
491144.0,1.0,49.0,UTAH,73953.0
491146.0,1.0,49.0,UTAH,73953.0
491147.0,1.0,49.0,UTAH,73953.0
491148.0,1.0,49.0,UTAH,78462.0
491149.0,1.0,49.0,UTAH,78462.0
491150.0,1.0,49.0,UTAH,78462.0
491151.0,1.0,49.0,UTAH,78462.0
491153.0,1.0,49.0,UTAH,78462.0
491155.0,1.0,49.0,UTAH,78462.0
491156.0,1.0,49.0,UTAH,78462.0
491157.0,1.0,49.0,UTAH,78462.0
491159.0,1.0,49.0,UTAH,78462.0
491160.0,1.0,49.0,UTAH,78462.0
491163.0,1.0,49.0,UTAH,78462.0
491164.0,1.0,49.0,UTAH,78462.0
491165.0,1.0,49.0,UTAH,78462.0
491167.0,1.0,49.0,UTAH,78462.0
491168.0,1.0,49.0,UTAH,78462.0
491169.0,1.0,49.0,UTAH,78462.0
491170.0,1.0,49.0,UTAH,78462.0
491171.0,1.0,49.0,UTAH,78462.0
491172.0,1.0,49.0,UTAH,78462.0
491173.0,1.0,49.0,UTAH,78462.0
491174.0,1.0,49.0,UTAH,78462.0
491176.0,1.0,49.0,UTAH,78462.0
491177.0,1.0,49.0,UTAH,78462.0
491178.0,1.0,49.0,UTAH,78462.0
491179.0,1.0,49.0,UTAH,78462.0
491180.0,1.0,49.0,UTAH,78462.0
491181.0,1.0,49.0,UTAH,78462.0
491184.0,1.0,49.0,UTAH,78462.0
491185.0,1.0,49.0,UTAH,78462.0
491186.0,1.0,49.0,UTAH,78462.0
491187.0,1.0,49.0,UTAH,78462.0
491188.0,1.0,49.0,UTAH,78462.0
491189.0,1.0,49.0,UTAH,78462.0
491190.0,1.0,49.0,UTAH,78462.0
491191.0,1.0,49.0,UTAH,72550.0
491192.0,1.0,49.0,UTAH,72550.0
491193.0,1.0,49.0,UTAH,72550.0
491194.0,1.0,49.0,UTAH,72550.0
491195.0,1.0,49.0,UTAH,72550.0
491196.0,1.0,49.0,UTAH,82001.0
491197.0,1.0,49.0,UTAH,72550.0
491198.0,1.0,49.0,UTAH,72550.0
491199.0,1.0,49.0,UTAH,82728.0
491200.0,1.0,49.0,UTAH,72550.0
491201.0,1.0,49.0,UTAH,72550.0
491202.0,1.0,49.0,UTAH,72550.0
491203.0,1.0,49.0,UTAH,72550.0
491204.0,1.0,49.0,UTAH,73250.0
491205.0,1.0,49.0,UTAH,67500.0
491206.0,1.0,49.0,UTAH,72550.0
491207.0,1.0,49.0,UTAH,67750.0
491208.0,1.0,49.0,UTAH,70331.0
491209.0,1.0,49.0,UTAH,69081.0
491210.0,1.0,49.0,UTAH,79418.0
491211.0,1.0,49.0,UTAH,72550.0
491212.0,1.0,49.0,UTAH,72550.0
491213.0,1.0,49.0,UTAH,69327.0
491214.0,1.0,49.0,UTAH,75060.0
491215.0,1.0,49.0,UTAH,82009.0
491216.0,1.0,49.0,UTAH,116123.0
491217.0,1.0,49.0,UTAH,72550.0
491218.0,1.0,49.0,UTAH,72550.0
491219.0,1.0,49.0,UTAH,102586.0
491220.0,1.0,49.0,UTAH,102586.0
491221.0,1.0,49.0,UTAH,94385.0
491222.0,1.0,49.0,UTAH,100841.0
491223.0,1.0,49.0,UTAH,72550.0
491224.0,1.0,49.0,UTAH,102586.0
491225.0,1.0,49.0,UTAH,102586.0
491226.0,1.0,49.0,UTAH,96142.0
491227.0,1.0,49.0,UTAH,95679.0
491228.0,1.0,49.0,UTAH,87818.0
491229.0,1.0,49.0,UTAH,126932.0
491230.0,1.0,49.0,UTAH,72550.0
491231.0,1.0,49.0,UTAH,72550.0
491232.0,1.0,49.0,UTAH,139750.0
491233.0,1.0,49.0,UTAH,139750.0
491234.0,1.0,49.0,UTAH,142744.0
491235.0,1.0,49.0,UTAH,72550.0
491236.0,1.0,49.0,UTAH,72550.0
